"ID","Sex","Age","Salary"
6046,"Male",38,3729
6047,"Male",38,3129
6048,"Male",38,2931
6049,"Male",36,2158
6050,"Male",35,5168
6051,"Male",38,3755
6052,"Male",32,3650
6053,"Male",38,4829
6054,"Male",32,8132
6055,"Male",38,2600
6056,"Male",34,6601
6057,"Male",38,5665
6058,"Male",35,3733
6059,"Male",33,5958
6060,"Male",37,4167
6061,"Male",33,2657
6062,"Male",36,6386
6063,"Male",37,9149
6064,"Male",34,2944
6065,"Male",31,8008
6066,"Male",39,1908
6067,"Male",36,3183
6068,"Male",30,3325
6069,"Male",33,3345
6070,"Male",37,10086
6071,"Male",38,3963
6072,"Male",36,6164
6073,"Male",32,9433
6074,"Male",34,4666
6075,"Male",36,4353
6076,"Male",32,3605
6077,"Male",35,3125
6078,"Male",35,3964
6079,"Male",37,6193
6080,"Male",30,2310
6081,"Male",38,6445
6082,"Male",32,6847
6083,"Male",37,6156
6084,"Male",33,5343
6085,"Male",36,10543
6086,"Male",38,4593
6087,"Male",33,10842
6088,"Male",38,3204
6089,"Male",39,4071
6090,"Male",37,3301
6091,"Male",37,2268
6092,"Male",35,2707
6093,"Male",30,4359
6094,"Male",30,5256
6095,"Male",31,5077
6096,"Male",37,4914
6097,"Male",39,9071
6098,"Male",33,7301
6099,"Male",36,3016
6100,"Male",34,6714
6101,"Male",38,2113
6102,"Male",32,3346
6103,"Male",32,6906
6104,"Male",35,1875
6105,"Male",37,2815
6106,"Male",35,3326
6107,"Male",37,1837
6108,"Male",35,1944
6109,"Male",38,8006
6110,"Male",37,2520
6111,"Male",36,8287
6112,"Male",35,4514
6113,"Male",33,2881
6114,"Male",33,2328
6115,"Male",32,4632
6116,"Male",33,5923
6117,"Male",35,2689
6118,"Male",38,5994
6119,"Male",36,2710
6120,"Male",35,9129
6121,"Male",33,3336
6122,"Male",32,3825
6123,"Male",32,4441
6124,"Male",32,3708
6125,"Male",35,6914
6126,"Male",32,2863
6127,"Male",36,9031
6128,"Male",32,4006
6129,"Male",31,4597
6130,"Male",36,3154
6131,"Male",37,2278
6132,"Male",38,6489
6133,"Male",35,2379
6134,"Male",36,6868
6135,"Male",38,2541
6136,"Male",31,6075
6137,"Male",31,1721
6138,"Male",37,2986
6139,"Male",34,2787
6140,"Male",32,3375
6141,"Male",32,3233
6142,"Male",38,2291
6143,"Male",34,3727
6144,"Male",34,5261
6145,"Male",35,14523
6146,"Male",33,5386
6147,"Male",32,10037
6148,"Male",38,14542
6149,"Male",38,3183
6150,"Male",31,6541
6151,"Male",32,4065
6152,"Male",30,9397
6153,"Male",33,2235
6154,"Male",32,11367
6155,"Male",38,4497
6156,"Male",31,2312
6157,"Male",30,5750
6158,"Male",35,4110
6159,"Male",31,3154
6160,"Male",32,8229
6161,"Male",30,3568
6162,"Male",39,3583
6163,"Male",37,4549
6164,"Male",38,9785
6165,"Male",38,1791
6166,"Male",33,3837
6167,"Male",37,7816
6168,"Male",32,5757
6169,"Male",37,3959
6170,"Male",32,6638
6171,"Male",32,3077
6172,"Male",39,5011
6173,"Male",32,4947
6174,"Male",31,11089
6175,"Male",37,5449
6176,"Male",37,6492
6177,"Male",32,3887
6178,"Male",39,5969
6179,"Male",31,2347
6180,"Male",38,6962
6181,"Male",30,10369
6182,"Male",37,6447
6183,"Male",30,9690
6184,"Male",35,4378
6185,"Male",34,5914
6186,"Male",30,3559
6187,"Male",32,6007
6188,"Male",37,2328
6189,"Male",34,8118
6190,"Male",35,7771
6191,"Male",37,3012
6192,"Male",34,3969
6193,"Male",36,12088
6194,"Male",32,1697
6195,"Male",39,2467
6196,"Male",32,2964
6197,"Male",37,3323
6198,"Male",33,1886
6199,"Male",35,4637
6200,"Male",31,3550
6201,"Male",31,5400
6202,"Male",34,1542
6203,"Male",31,3184
6204,"Male",38,3345
6205,"Male",31,5165
6206,"Male",35,7788
6207,"Male",35,4270
6208,"Male",36,7725
6209,"Male",34,5845
6210,"Male",31,4308
6211,"Male",38,7864
6212,"Male",30,8225
6213,"Male",34,4769
6214,"Male",39,2276
6215,"Male",39,11932
6216,"Male",37,9372
6217,"Male",37,5658
6218,"Male",30,7313
6219,"Male",31,3546
6220,"Male",39,3965
6221,"Male",32,3329
6222,"Male",34,4055
6223,"Male",31,7791
6224,"Male",32,5988
6225,"Male",31,8124
6226,"Male",31,3424
6227,"Male",31,3274
6228,"Male",34,9954
6229,"Male",33,4512
6230,"Male",35,3750
6231,"Male",34,1394
6232,"Male",33,9641
6233,"Male",37,4323
6234,"Male",32,3621
6235,"Male",37,2127
6236,"Male",30,2782
6237,"Male",38,2829
6238,"Male",37,5369
6239,"Male",36,6322
6240,"Male",38,6124
6241,"Male",38,2751
6242,"Male",38,5199
6243,"Male",38,6815
6244,"Male",38,4654
6245,"Male",35,2431
6246,"Male",34,2424
6247,"Male",35,3792
6248,"Male",31,4602
6249,"Male",32,3867
6250,"Male",31,6280
6251,"Male",38,4184
6252,"Male",30,6080
6253,"Male",34,3554
6254,"Male",39,3955
6255,"Male",36,7526
6256,"Male",39,2954
6257,"Male",39,2006
6258,"Male",33,8587
6259,"Male",31,9929
6260,"Male",30,2835
6261,"Male",31,1125
6262,"Male",36,1743
6263,"Male",33,2406
6264,"Male",30,5162
6265,"Male",30,5178
6266,"Male",36,6196
6267,"Male",37,3643
6268,"Male",36,4202
6269,"Male",37,2026
6270,"Male",36,4793
6271,"Male",35,7261
6272,"Male",39,3128
6273,"Male",38,9573
6274,"Male",32,2165
6275,"Male",35,3397
6276,"Male",33,4345
6277,"Male",36,9192
6278,"Male",36,12293
6279,"Male",37,6031
6280,"Male",38,2714
6281,"Male",35,4136
6282,"Male",38,3982
6283,"Male",35,6187
6284,"Male",36,1553
6285,"Male",30,5554
6286,"Male",33,6865
6287,"Male",33,7496
6288,"Male",36,4053
6289,"Male",32,6722
6290,"Male",36,2396
6291,"Male",35,3743
6292,"Male",31,3060
6293,"Male",35,997
6294,"Male",32,2266
6295,"Male",39,4211
6296,"Male",37,2783
6297,"Male",34,3448
6298,"Male",35,3455
6299,"Male",35,1883
6300,"Male",36,16469
6301,"Male",30,16828
6302,"Male",31,2731
6303,"Male",32,3657
6304,"Male",31,2522
6305,"Male",30,3438
6306,"Male",38,2026
6307,"Male",32,8581
6308,"Male",39,5087
6309,"Male",30,3699
6310,"Male",33,5236
6311,"Male",39,10869
6312,"Male",36,11114
6313,"Male",33,1976
6314,"Male",37,3404
6315,"Male",34,10999
6316,"Male",30,9820
6317,"Male",33,2126
6318,"Male",30,4784
6319,"Male",33,1878
6320,"Male",31,2780
6321,"Male",32,7218
6322,"Male",33,2430
6323,"Male",33,2732
6324,"Male",34,2709
6325,"Male",36,2784
6326,"Male",36,7342
6327,"Male",35,2572
6328,"Male",38,3570
6329,"Male",39,6886
6330,"Male",34,4265
6331,"Male",33,2982
6332,"Male",32,4831
6333,"Male",32,3768
6334,"Male",39,7791
6335,"Male",38,5193
6336,"Male",34,1798
6337,"Male",39,2897
6338,"Male",34,2711
6339,"Male",39,5519
6340,"Male",39,6507
6341,"Male",34,4084
6342,"Male",32,8751
6343,"Male",37,4468
6344,"Male",33,11237
6345,"Male",33,9277
6346,"Male",37,2504
6347,"Male",31,5446
6348,"Male",33,3682
6349,"Male",34,3027
6350,"Male",35,8287
6351,"Male",38,3857
6352,"Male",35,4239
6353,"Male",39,6386
6354,"Male",31,4660
6355,"Male",33,8313
6356,"Male",33,5977
6357,"Male",30,5745
6358,"Male",39,6513
6359,"Male",32,8882
6360,"Male",32,1402
6361,"Male",32,3830
6362,"Male",35,3484
6363,"Male",30,6635
6364,"Male",38,3618
6365,"Male",31,6872
6366,"Male",38,6945
6367,"Male",37,2692
6368,"Male",30,7241
6369,"Male",39,5065
6370,"Male",36,2513
6371,"Male",33,1625
6372,"Male",30,2320
6373,"Male",34,6769
6374,"Male",32,1948
6375,"Male",36,5962
6376,"Male",33,8955
6377,"Male",39,6930
6378,"Male",36,1885
6379,"Male",33,6126
6380,"Male",37,6645
6381,"Male",35,10255
6382,"Male",34,5996
6383,"Male",37,6556
6384,"Male",30,4800
6385,"Male",34,1003
6386,"Male",35,5527
6387,"Male",37,2678
6388,"Male",35,2061
6389,"Male",34,4120
6390,"Male",34,3788
6391,"Male",39,3778
6392,"Male",32,3220
6393,"Male",39,5229
6394,"Male",36,6511
6395,"Male",38,4745
6396,"Male",31,8679
6397,"Male",37,4247
6398,"Male",31,4015
6399,"Male",37,3458
6400,"Male",30,3292
6401,"Male",37,3027
6402,"Male",31,3234
6403,"Male",38,7380
6404,"Male",39,4423
6405,"Male",35,5835
6406,"Male",37,2441
6407,"Male",38,2562
6408,"Male",38,4568
6409,"Male",35,4133
6410,"Male",33,5025
6411,"Male",35,2539
6412,"Male",30,6852
6413,"Male",32,8987
6414,"Male",33,7497
6415,"Male",37,8969
6416,"Male",30,7739
6417,"Male",31,4948
6418,"Male",33,1698
6419,"Male",35,8206
6420,"Male",36,3449
6421,"Male",37,2710
6422,"Male",38,6091
6423,"Male",30,3835
6424,"Male",34,5599
6425,"Male",35,8531
6426,"Male",35,11201
6427,"Male",37,6755
6428,"Male",30,17522
6429,"Male",31,5781
6430,"Male",34,7401
6431,"Male",35,5110
6432,"Male",37,4188
6433,"Male",35,6174
6434,"Male",39,3154
6435,"Male",31,7245
6436,"Male",30,6843
6437,"Male",36,2846
6438,"Male",36,2063
6439,"Male",35,4579
6440,"Male",39,6275
6441,"Male",32,4290
6442,"Male",37,2456
6443,"Male",31,3761
6444,"Male",39,1648
6445,"Male",39,5715
6446,"Male",37,6490
6447,"Male",31,3491
6448,"Male",30,1750
6449,"Male",33,11569
6450,"Male",31,7519
6451,"Male",31,5877
6452,"Male",32,6257
6453,"Male",30,7096
6454,"Male",31,3948
6455,"Male",32,5713
6456,"Male",31,2472
6457,"Male",31,2791
6458,"Male",37,3168
6459,"Male",38,13333
6460,"Male",31,4443
6461,"Male",30,7209
6462,"Male",34,4515
6463,"Male",30,4337
6464,"Male",34,2561
6465,"Male",37,3189
6466,"Male",38,5796
6467,"Male",35,7218
6468,"Male",32,8193
6469,"Male",33,1623
6470,"Male",35,7467
6471,"Male",39,1653
6472,"Male",36,7724
6473,"Male",30,3549
6474,"Male",34,4949
6475,"Male",33,4267
6476,"Male",35,9840
6477,"Male",34,4002
6478,"Male",31,4506
6479,"Male",35,7588
6480,"Male",34,8395
6481,"Male",39,10277
6482,"Male",32,6927
6483,"Male",32,4151
6484,"Male",34,4448
6485,"Male",30,3443
6486,"Male",33,5000
6487,"Male",37,3080
6488,"Male",31,3308
6489,"Male",31,4602
6490,"Male",35,11504
6491,"Male",30,2309
6492,"Male",36,7507
6493,"Male",38,5270
6494,"Male",33,9260
6495,"Male",37,3366
6496,"Male",35,8464
6497,"Male",31,3728
6498,"Male",38,5215
6499,"Male",31,761
6500,"Male",32,4395
6501,"Male",30,9323
6502,"Male",30,4231
6503,"Male",37,9782
6504,"Male",33,7844
6505,"Male",36,6406
6506,"Male",38,7707
6507,"Male",33,2273
6508,"Male",37,4571
6509,"Male",30,2950
6510,"Male",35,4500
6511,"Male",31,3445
6512,"Male",31,3066
6513,"Male",39,3107
6514,"Male",34,7045
6515,"Male",31,12906
6516,"Male",35,5842
6517,"Male",32,3456
6518,"Male",33,2913
6519,"Male",32,1563
6520,"Male",38,5898
6521,"Male",36,3899
6522,"Male",33,7712
6523,"Male",36,12641
6524,"Male",35,3844
6525,"Male",37,4764
6526,"Male",31,3050
6527,"Male",34,3941
6528,"Male",39,9102
6529,"Male",34,5958
6530,"Male",30,3432
6531,"Male",34,4122
6532,"Male",34,1316
6533,"Male",34,1881
6534,"Male",31,7267
6535,"Male",35,3700
6536,"Male",38,4909
6537,"Male",30,5000
6538,"Male",39,5482
6539,"Male",35,3737
6540,"Male",37,17171
6541,"Male",38,3723
6542,"Male",39,3192
6543,"Male",37,10679
6544,"Male",36,3775
6545,"Male",36,7188
6546,"Male",37,5706
6547,"Male",34,4819
6548,"Male",34,5372
6549,"Male",38,5850
6550,"Male",34,5030
6551,"Male",36,3091
6552,"Male",30,2037
6553,"Male",31,3528
6554,"Male",30,2264
6555,"Male",33,2996
6556,"Male",37,3107
6557,"Male",36,6009
6558,"Male",30,5059
6559,"Male",39,3582
6560,"Male",37,4290
6561,"Male",32,10504
6562,"Male",38,2641
6563,"Male",33,6729
6564,"Male",35,2013
6565,"Male",35,13189
6566,"Male",37,7413
6567,"Male",33,4339
6568,"Male",30,3369
6569,"Male",38,8057
6570,"Male",35,5383
6571,"Male",30,10772
6572,"Male",32,3742
6573,"Male",33,2414
6574,"Male",35,6454
6575,"Male",31,4106
6576,"Male",36,3982
6577,"Male",38,2858
6578,"Male",36,3999
6579,"Male",31,4394
6580,"Male",30,3188
6581,"Male",32,1680
6582,"Male",36,3059
6583,"Male",34,2280
6584,"Male",35,2073
6585,"Male",38,5688
6586,"Male",30,2420
6587,"Male",33,9840
6588,"Male",39,4213
6589,"Male",36,4698
6590,"Male",31,9058
6591,"Male",36,2923
6592,"Male",34,4703
6593,"Male",39,3894
6594,"Male",34,5510
6595,"Male",30,8621
6596,"Male",35,5261
6597,"Male",37,6072
6598,"Male",31,4213
6599,"Male",39,5990
6600,"Male",39,5691
6601,"Male",32,5044
6602,"Male",36,5776
6603,"Male",32,6626
6604,"Male",35,3217
6605,"Male",31,4661
6606,"Male",34,4019
6607,"Male",38,3543
6608,"Male",39,4150
6609,"Male",31,1987
6610,"Male",37,2263
6611,"Male",39,4188
6612,"Male",35,2490
6613,"Male",31,8225
6614,"Male",36,6775
6615,"Male",38,2579
6616,"Male",37,8382
6617,"Male",38,5310
6618,"Male",32,9925
6619,"Male",30,11115
6620,"Male",33,6138
6621,"Male",30,4458
6622,"Male",31,2178
6623,"Male",32,2336
6624,"Male",30,8981
6625,"Male",33,9323
6626,"Male",31,3778
6627,"Male",33,3789
6628,"Male",32,5991
6629,"Male",30,5457
6630,"Male",35,13653
6631,"Male",35,5406
6632,"Male",34,2360
6633,"Male",31,4354
6634,"Male",37,2067
6635,"Male",35,4827
6636,"Male",37,2858
6637,"Male",32,3645
6638,"Male",32,11917
6639,"Male",35,6495
6640,"Male",39,4507
6641,"Male",31,5211
6642,"Male",33,4183
6643,"Male",31,1849
6644,"Male",35,7069
6645,"Male",39,11357
6646,"Male",37,4463
6647,"Male",35,5907
6648,"Male",30,4763
6649,"Male",35,6609
6650,"Male",34,6764
6651,"Male",34,3809
6652,"Male",32,11650
6653,"Male",33,5976
6654,"Male",31,5305
6655,"Male",39,1649
6656,"Male",35,4493
6657,"Male",32,9793
6658,"Male",36,2993
6659,"Male",33,11729
6660,"Male",33,3556
6661,"Male",36,1469
6662,"Male",35,4147
6663,"Male",38,3939
6664,"Male",32,4482
6665,"Male",34,4996
6666,"Male",32,5485
6667,"Male",30,9900
6668,"Male",31,1220
6669,"Male",34,7533
6670,"Male",35,3884
6671,"Male",34,5794
6672,"Male",33,8531
6673,"Male",39,4193
6674,"Male",38,6636
6675,"Male",37,10783
6676,"Male",39,5302
6677,"Male",32,2497
6678,"Male",35,4679
6679,"Male",34,1678
6680,"Male",34,4521
6681,"Male",32,5780
6682,"Male",38,2774
6683,"Male",37,5895
6684,"Male",31,4013
6685,"Male",30,7379
6686,"Male",33,4040
6687,"Male",39,3211
6688,"Male",37,3549
6689,"Male",37,9056
6690,"Male",38,7588
6691,"Male",36,3825
6692,"Male",35,5356
6693,"Male",31,5124
6694,"Male",31,4341
6695,"Male",38,4402
6696,"Male",38,4209
6697,"Male",35,7576
6698,"Male",39,3939
6699,"Male",37,3837
6700,"Male",30,4361
6701,"Male",32,5645
6702,"Male",31,1494
6703,"Male",35,2581
6704,"Male",31,6959
6705,"Male",32,3952
6706,"Male",33,6536
6707,"Male",33,1442
6708,"Male",30,4873
6709,"Male",34,3451
6710,"Male",38,3175
6711,"Male",34,7336
6712,"Male",39,9806
6713,"Male",32,5676
6714,"Male",30,8557
6715,"Male",32,2784
6716,"Male",33,1664
6717,"Male",38,7945
6718,"Male",32,4123
6719,"Male",36,3010
6720,"Male",36,5039
6721,"Male",38,5120
6722,"Male",39,5219
6723,"Male",30,5195
6724,"Male",35,2470
6725,"Male",35,3777
6726,"Male",32,2551
6727,"Male",30,15857
6728,"Male",30,6897
6729,"Male",32,2657
6730,"Male",38,5245
6731,"Male",38,4372
6732,"Male",32,6751
6733,"Male",36,5910
6734,"Male",32,4348
6735,"Male",37,7989
6736,"Male",35,4842
6737,"Male",35,5295
6738,"Male",39,15141
6739,"Male",37,4895
6740,"Male",35,2912
6741,"Male",33,4943
6742,"Male",37,3268
6743,"Male",39,1940
6744,"Male",31,2877
6745,"Male",33,2904
6746,"Male",34,2630
6747,"Male",35,5663
6748,"Male",36,6479
6749,"Male",31,3096
6750,"Male",39,4431
6751,"Male",36,7533
6752,"Male",33,2065
6753,"Male",35,2581
6754,"Male",30,5872
6755,"Male",36,1512
6756,"Male",30,2723
6757,"Male",38,3148
6758,"Male",33,3637
6759,"Male",33,3238
6760,"Male",34,4385
6761,"Male",35,3601
6762,"Male",34,3183
6763,"Male",34,2279
6764,"Male",39,11271
6765,"Male",35,11037
6766,"Male",32,1205
6767,"Male",37,8308
6768,"Male",30,5429
6769,"Male",34,3322
6770,"Male",35,2832
6771,"Male",30,6302
6772,"Male",30,6118
6773,"Male",39,5247
6774,"Male",35,8257
6775,"Male",31,3324
6776,"Male",32,8700
6777,"Male",39,1692
6778,"Male",30,10211
6779,"Male",38,7394
6780,"Male",34,6118
6781,"Male",30,1952
6782,"Male",37,7850
6783,"Male",39,7080
6784,"Male",34,2310
6785,"Male",33,3077
6786,"Male",31,1137
6787,"Male",30,1739
6788,"Male",35,7642
6789,"Male",35,3699
6790,"Male",39,3199
6791,"Male",38,11513
6792,"Male",37,4972
6793,"Male",39,1491
6794,"Male",33,3054
6795,"Male",37,5225
6796,"Male",33,6790
6797,"Male",36,6029
6798,"Male",31,6032
6799,"Male",39,3381
6800,"Male",37,2559
6801,"Male",37,2597
6802,"Male",33,4095
6803,"Male",31,4592
6804,"Male",39,5394
6805,"Male",39,5264
6806,"Male",35,6639
6807,"Male",31,2559
6808,"Male",39,3504
6809,"Male",39,4037
6810,"Male",34,6564
6811,"Male",32,7829
6812,"Male",32,5733
6813,"Male",37,6206
6814,"Male",33,1184
6815,"Male",35,3716
6816,"Male",31,2137
6817,"Male",39,2627
6818,"Male",37,2551
6819,"Male",34,4199
6820,"Male",37,4136
6821,"Male",30,9831
6822,"Male",38,11692
6823,"Male",34,4673
6824,"Male",37,3073
6825,"Male",39,5680
6826,"Male",35,3433
6827,"Male",33,3894
6828,"Male",36,2962
6829,"Male",37,4513
6830,"Male",33,2821
6831,"Male",31,7681
6832,"Male",39,3017
6833,"Male",39,6072
6834,"Male",38,3271
6835,"Male",34,9315
6836,"Male",34,2835
6837,"Male",34,5140
6838,"Male",36,2230
6839,"Male",31,10146
6840,"Male",33,6123
6841,"Male",36,8395
6842,"Male",36,6212
6843,"Male",30,2413
6844,"Male",38,3287
6845,"Male",35,2122
6846,"Male",32,4769
6847,"Male",39,4153
6848,"Male",32,7555
6849,"Male",39,9851
6850,"Male",35,4213
6851,"Male",38,4085
6852,"Male",32,4736
6853,"Male",34,2629
6854,"Male",31,3010
6855,"Male",30,7127
6856,"Male",36,8378
6857,"Male",34,2792
6858,"Male",31,2449
6859,"Male",39,4744
6860,"Male",37,10434
6861,"Male",32,2426
6862,"Male",30,1932
6863,"Male",31,1643
6864,"Male",32,4494
6865,"Male",39,3698
6866,"Male",31,2701
6867,"Male",38,6111
6868,"Male",30,7403
6869,"Male",33,5109
6870,"Male",36,3296
6871,"Male",30,8394
6872,"Male",33,6715
6873,"Male",38,8001
6874,"Male",37,3818
6875,"Male",36,4858
6876,"Male",31,3722
6877,"Male",32,3380
6878,"Male",30,8562
6879,"Male",38,2703
6880,"Male",36,815
6881,"Male",37,7120
6882,"Male",30,4052
6883,"Male",33,5075
6884,"Male",32,7401
6885,"Male",35,4339
6886,"Male",33,4316
6887,"Male",31,2675
6888,"Male",34,3498
6889,"Male",30,1884
6890,"Male",30,5303
6891,"Male",39,7581
6892,"Male",31,5206
6893,"Male",31,5536
6894,"Male",33,3711
6895,"Male",37,14622
6896,"Male",36,6012
6897,"Male",32,6232
6898,"Male",37,3425
6899,"Male",38,8420
6900,"Male",30,3871
6901,"Male",32,6910
6902,"Male",34,4626
6903,"Male",35,2595
6904,"Male",35,4354
6905,"Male",35,5105
6906,"Male",35,4509
6907,"Male",39,6815
6908,"Male",32,4904
6909,"Male",36,6354
6910,"Male",36,8129
6911,"Male",33,10553
6912,"Male",37,4854
6913,"Male",32,3037
6914,"Male",33,7463
6915,"Male",36,5785
6916,"Male",38,25805
6917,"Male",34,2835
6918,"Male",38,3826
6919,"Male",39,6372
6920,"Male",31,4240
6921,"Male",34,5779
6922,"Male",30,3785
6923,"Male",32,2725
6924,"Male",31,7527
6925,"Male",35,3100
6926,"Male",39,2238
6927,"Male",30,5299
6928,"Male",34,8153
6929,"Male",33,11479
6930,"Male",34,6668
6931,"Male",31,2614
6932,"Male",30,4916
6933,"Male",34,5160
6934,"Male",37,3388
6935,"Male",30,9371
6936,"Male",34,9814
6937,"Male",37,1046
6938,"Male",39,2912
6939,"Male",33,4412
6940,"Male",37,7575
6941,"Male",31,5019
6942,"Male",37,3364
6943,"Male",38,5785
6944,"Male",37,9527
6945,"Male",36,2165
6946,"Male",37,3265
6947,"Male",37,3333
6948,"Male",34,4008
6949,"Male",36,9052
6950,"Male",32,4715
6951,"Male",34,2612
6952,"Male",36,6899
6953,"Male",31,3890
6954,"Male",36,5495
6955,"Male",37,3647
6956,"Male",32,2914
6957,"Male",38,8218
6958,"Male",37,2086
6959,"Male",33,2561
6960,"Male",38,3180
6961,"Male",35,5399
6962,"Male",38,8213
6963,"Male",31,4488
6964,"Male",30,1177
6965,"Male",39,7629
6966,"Male",38,10006
6967,"Male",36,8808
6968,"Male",30,7425
6969,"Male",36,7729
6970,"Male",38,8566
6971,"Male",34,4334
6972,"Male",39,4775
6973,"Male",37,3460
6974,"Male",30,7752
6975,"Male",32,4203
6976,"Male",39,8264
6977,"Male",35,1369
6978,"Male",36,3527
6979,"Male",30,4314
6980,"Male",31,2549
6981,"Male",39,4662
6982,"Male",39,1633
6983,"Male",30,3780
6984,"Male",34,4493
6985,"Male",32,5012
6986,"Male",37,2107
6987,"Male",30,9724
6988,"Male",33,6052
6989,"Male",34,6203
6990,"Male",31,6030
6991,"Male",37,5435
6992,"Male",38,13188
6993,"Male",35,2021
6994,"Male",35,3267
6995,"Male",33,3162
6996,"Male",34,16734
6997,"Male",32,3783
6998,"Male",39,6250
6999,"Male",35,7025
7000,"Male",39,3307
7001,"Male",36,7377
7002,"Male",32,7020
7003,"Male",32,3465
7004,"Male",31,8872
7005,"Male",35,4721
7006,"Male",36,3436
7007,"Male",38,7984
7008,"Male",34,5015
7009,"Male",30,4004
7010,"Male",39,5286
7011,"Male",38,5683
7012,"Male",30,3709
7013,"Male",39,7946
7014,"Male",32,7859
7015,"Male",34,3538
7016,"Male",37,5723
7017,"Male",36,2832
7018,"Male",35,3834
7019,"Male",30,10291
7020,"Male",33,2175
