"ID","Age_Retired","Last_Salary","Retirement_Savings","Monthly_Benefit","Replacement_Rate"
9415,63,4916,143532.26,805.51,"16.4%"
9416,62,4180,124758.95,700.15,"16.8%"
9417,68,5380,133469.85,749.04,"13.9%"
9418,67,7590,213529.68,1198.34,"15.8%"
9419,62,8726,221516.89,1243.17,"14.2%"
9420,60,6511,158135.02,887.46,"13.6%"
9422,64,4677,128194.28,719.43,"15.4%"
9423,68,9878,242909.47,1363.22,"13.8%"
9424,64,2522,69350.54,389.2,"15.4%"
9425,68,2694,87838.97,492.96,"18.3%"
9426,67,6262,158777.23,891.07,"14.2%"
9428,60,3148,92702.78,520.25,"16.5%"
9429,66,3623,111573.55,626.16,"17.3%"
9430,60,15315,380725.3,2136.65,"14.0%"
9431,65,2313,73290.37,411.31,"17.8%"
9432,62,5032,144389.79,810.32,"16.1%"
9433,68,5447,143455.58,805.08,"14.8%"
9434,60,4618,123317.32,692.06,"15.0%"
9435,61,5087,128909.53,723.45,"14.2%"
9436,67,4957,118867.96,667.09,"13.5%"
9437,68,7708,185219.17,1039.46,"13.5%"
9438,67,5397,127568.09,715.92,"13.3%"
9439,68,2168,56598.33,317.63,"14.7%"
9440,64,5316,125096.41,702.05,"13.2%"
9441,63,5945,163981.67,920.28,"15.5%"
9442,64,2336,64662.51,362.89,"15.5%"
9443,67,5873,143224.43,803.78,"13.7%"
9444,65,5328,126028.09,707.28,"13.3%"
9445,68,10235,262617.39,1473.82,"14.4%"
9446,61,3464,103491.11,580.8,"16.8%"
9447,60,3713,113009.87,634.22,"17.1%"
9448,65,2336,67710.8,380,"16.3%"
9449,65,6997,179800.08,1009.05,"14.4%"
9450,65,7865,191083.21,1072.37,"13.6%"
9451,62,10846,266738.49,1496.95,"13.8%"
9452,64,4201,118934.66,667.47,"15.9%"
9454,63,3919,112214.37,629.75,"16.1%"
9455,66,5174,135219.77,758.86,"14.7%"
9456,60,12805,302901.45,1699.9,"13.3%"
9457,61,5841,161104.69,904.13,"15.5%"
9458,60,1834,64677.54,362.97,"19.8%"
9459,67,5710,146675.45,823.15,"14.4%"
9460,67,4689,130362.53,731.6,"15.6%"
9461,65,4431,124851.9,700.68,"15.8%"
9462,62,9050,221098.49,1240.82,"13.7%"
9463,64,3142,83632.25,469.35,"14.9%"
9464,61,5708,130800.09,734.06,"12.9%"
9465,66,3247,103049.06,578.32,"17.8%"
9466,60,6322,163771.03,919.09,"14.5%"
9467,61,3656,103273.27,579.58,"15.9%"
9468,64,8331,222286,1247.48,"15.0%"
9469,64,2993,82714.99,464.2,"15.5%"
9470,64,6267,152182.27,854.06,"13.6%"
9471,62,2981,79429.74,445.76,"15.0%"
9472,64,3746,109253.91,613.14,"16.4%"
9474,63,5437,143510.82,805.39,"14.8%"
9475,61,11047,253425.76,1422.24,"12.9%"
9476,63,1875,69293.22,388.88,"20.7%"
9478,62,1921,52643.73,295.44,"15.4%"
9479,68,5807,138176.05,775.45,"13.4%"
9480,66,6381,152938.36,858.3,"13.5%"
9482,60,2150,56586.66,317.57,"14.8%"
9484,68,7453,208337.15,1169.2,"15.7%"
9485,64,2974,103468.35,580.67,"19.5%"
9486,62,6958,173062.26,971.24,"14.0%"
9487,65,2648,74208.75,416.46,"15.7%"
9488,68,2301,79184.84,444.39,"19.3%"
9489,62,2386,68986.89,387.16,"16.2%"
9490,65,5203,144053.41,808.44,"15.5%"
9491,65,4015,128284.36,719.94,"17.9%"
9492,60,2184,58395.18,327.72,"15.0%"
9493,68,1892,62209.94,349.13,"18.5%"
9495,66,4747,132751.82,745.01,"15.7%"
9496,65,11661,267056.29,1498.74,"12.9%"
9497,66,4668,120993.66,679.02,"14.5%"
9498,68,3923,122159.39,685.57,"17.5%"
9499,64,3628,96786.49,543.17,"15.0%"
9500,65,14822,328859.51,1845.58,"12.5%"
9501,61,9223,230708.29,1294.75,"14.0%"
9503,60,3183,98931.23,555.21,"17.4%"
9504,61,2646,79796.78,447.82,"16.9%"
9505,64,3910,117082.58,657.07,"16.8%"
9506,64,2030,48791.96,273.82,"13.5%"
9507,60,4465,112124.68,629.25,"14.1%"
9508,65,4773,132704.59,744.75,"15.6%"
9509,60,3005,73014.43,409.76,"13.6%"
9510,65,2461,79928.67,448.56,"18.2%"
9511,66,5970,161496.28,906.33,"15.2%"
9512,68,10452,243639.32,1367.32,"13.1%"
9513,62,6710,173810.08,975.43,"14.5%"
9514,67,3592,104943.04,588.95,"16.4%"
9515,68,4227,132556.95,743.92,"17.6%"
9516,63,4024,99394.81,557.81,"13.9%"
9517,65,4065,120159.62,674.34,"16.6%"
9518,63,4723,114338.4,641.67,"13.6%"
9519,60,8237,210180.09,1179.54,"14.3%"
9520,68,7235,192851.77,1082.3,"15.0%"
9521,65,11362,271195.02,1521.96,"13.4%"
9522,67,7100,180085.17,1010.65,"14.2%"
9523,60,3244,89913.21,504.6,"15.6%"
9524,65,5445,156167.52,876.42,"16.1%"
9525,60,4362,131150.87,736.03,"16.9%"
9526,64,4585,122714.78,688.68,"15.0%"
9527,68,3946,103697.93,581.96,"14.7%"
9528,67,3508,80357.61,450.97,"12.9%"
9529,62,3117,76386.78,428.69,"13.8%"
9530,65,4731,128255.62,719.78,"15.2%"
9532,65,6742,167535.32,940.22,"13.9%"
9533,67,3435,101252.87,568.24,"16.5%"
9534,67,5431,151405.58,849.7,"15.6%"
9536,62,2205,66266.2,371.89,"16.9%"
9537,66,5231,126966.79,712.55,"13.6%"
9538,62,2683,68694.45,385.52,"14.4%"
9540,66,2365,54168.61,304,"12.9%"
9541,64,4705,118372.2,664.31,"14.1%"
9542,67,6292,164434.03,922.81,"14.7%"
9543,65,2015,79845.54,448.1,"22.2%"
9544,65,7295,187695.15,1053.36,"14.4%"
9545,65,4914,109083.2,612.18,"12.5%"
9546,63,2297,65767.71,369.09,"16.1%"
9547,64,7669,202480.93,1136.34,"14.8%"
9548,60,5174,125356.37,703.51,"13.6%"
9550,63,7180,185534.1,1041.23,"14.5%"
9551,66,2206,65373,366.88,"16.6%"
9553,65,6017,145965.12,819.17,"13.6%"
9554,60,5305,137124.43,769.55,"14.5%"
9555,63,3311,98320.49,551.78,"16.7%"
9556,62,5186,126379.2,709.25,"13.7%"
9557,66,5478,158196.19,887.81,"16.2%"
9558,60,23233,546386.89,3066.36,"13.2%"
9559,61,6921,162863.52,914,"13.2%"
9561,62,2338,54996.82,308.65,"13.2%"
9562,62,5446,130703.2,733.51,"13.5%"
9563,61,5123,141585.55,794.59,"15.5%"
9564,61,6551,178338.5,1000.85,"15.3%"
9565,67,2410,86860.44,487.47,"20.2%"
9568,62,7108,162077.7,909.59,"12.8%"
9569,64,5054,129355.8,725.95,"14.4%"
9570,64,5699,158322.76,888.52,"15.6%"
9571,63,6873,159629.27,895.85,"13.0%"
9572,66,6355,183687.23,1030.86,"16.2%"
9574,60,7006,191241.92,1073.26,"15.3%"
9575,60,2319,64744.98,363.35,"15.7%"
9576,60,2736,70164.05,393.76,"14.4%"
9578,67,3182,95070.9,533.54,"16.8%"
9579,61,5396,153394.85,860.86,"16.0%"
9580,67,7186,179878.81,1009.49,"14.0%"
9581,62,2988,100767.25,565.51,"18.9%"
9582,63,6546,158626.65,890.22,"13.6%"
9583,62,8574,208152.89,1168.17,"13.6%"
9585,61,4257,128934.11,723.59,"17.0%"
9586,65,3894,93574.76,525.15,"13.5%"
9587,60,3676,118660.44,665.93,"18.1%"
9588,60,2828,71406.76,400.74,"14.2%"
9589,66,4284,133180.84,747.42,"17.4%"
9590,63,6556,171762.72,963.94,"14.7%"
9591,66,3312,78538.22,440.76,"13.3%"
9593,60,9182,220541.1,1237.69,"13.5%"
9594,67,8056,206637.76,1159.66,"14.4%"
9595,65,6788,191116.03,1072.55,"15.8%"
9596,66,2900,84661.3,475.12,"16.4%"
9598,66,3425,101897.22,571.85,"16.7%"
9599,61,2272,60835.49,341.41,"15.0%"
9600,62,3498,88667.95,497.61,"14.2%"
9601,61,6376,146775.46,823.71,"12.9%"
9602,65,10479,268721.52,1508.08,"14.4%"
9604,67,3753,102487.28,575.16,"15.3%"
9605,67,5740,152026.36,853.18,"14.9%"
9606,65,4463,130384.35,731.72,"16.4%"
9607,63,3289,89515.67,502.37,"15.3%"
9608,65,3980,97474.08,547.03,"13.7%"
9609,62,9006,217856.25,1222.62,"13.6%"
9610,67,4339,121646.55,682.69,"15.7%"
9612,62,4453,116043.3,651.24,"14.6%"
9613,66,7901,203133.67,1140,"14.4%"
9614,62,3586,110325.45,619.15,"17.3%"
9615,66,5136,132230.52,742.09,"14.4%"
9616,67,3734,92684.71,520.15,"13.9%"
9617,60,5214,115460.86,647.97,"12.4%"
9618,62,5510,128081.72,718.8,"13.0%"
9619,63,10158,254507.82,1428.31,"14.1%"
9620,61,3802,94819.38,532.13,"14.0%"
9621,64,12867,317220.89,1780.26,"13.8%"
9622,61,4366,130972.39,735.03,"16.8%"
9623,64,4550,118392.95,664.43,"14.6%"
9624,61,5394,155905.53,874.95,"16.2%"
9625,68,6165,139924.15,785.26,"12.7%"
9626,63,4322,127865.51,717.59,"16.6%"
9627,65,3634,103934.02,583.28,"16.1%"
9628,61,2403,81359.11,456.59,"19.0%"
9629,65,7977,206562.41,1159.24,"14.5%"
9631,63,5349,142983.6,802.43,"15.0%"
9633,68,7191,208809.58,1171.85,"16.3%"
9634,64,5474,143322.92,804.34,"14.7%"
9635,66,4917,144911.8,813.25,"16.5%"
9636,62,3842,99887.05,560.57,"14.6%"
9637,65,4075,119425.15,670.22,"16.4%"
9638,66,3152,103043.32,578.29,"18.3%"
9639,60,6115,168907.85,947.92,"15.5%"
9640,63,2721,80322.35,450.77,"16.6%"
9642,66,7498,180212.73,1011.36,"13.5%"
9643,61,2274,79882.29,448.3,"19.7%"
9644,62,6297,176827.03,992.36,"15.8%"
9645,62,5326,141470.27,793.94,"14.9%"
9646,63,2931,77705.68,436.09,"14.9%"
9647,65,3744,110351.86,619.3,"16.5%"
9648,68,4672,123928.2,695.49,"14.9%"
9649,63,5624,152924.69,858.22,"15.3%"
9650,63,3966,112817.28,633.14,"16.0%"
9651,62,3581,113082.96,634.63,"17.7%"
9652,60,3308,105373.76,591.36,"17.9%"
9653,68,14075,343406.23,1927.22,"13.7%"
9654,63,3605,88274.84,495.4,"13.7%"
9655,66,4352,116390.24,653.19,"15.0%"
9656,68,5988,148934.93,835.83,"14.0%"
9657,66,13539,333642.57,1872.42,"13.8%"
9658,66,1827,64082.02,359.63,"19.7%"
9660,63,4011,122898.52,689.71,"17.2%"
9661,63,2811,84003.65,471.43,"16.8%"
9663,65,3641,116081.52,651.46,"17.9%"
9664,63,8583,235443.3,1321.32,"15.4%"
9665,60,7098,194550.82,1091.83,"15.4%"
9666,60,9068,200895.38,1127.44,"12.4%"
9667,63,3024,79382.38,445.5,"14.7%"
9668,67,5798,139638,783.66,"13.5%"
9669,60,3013,97998.63,549.97,"18.3%"
9670,60,9061,233996.96,1313.21,"14.5%"
9671,65,5688,131459.5,737.76,"13.0%"
9673,61,2759,85175.34,478.01,"17.3%"
9674,68,2095,75946.04,426.21,"20.3%"
9675,68,1812,48599.48,272.74,"15.1%"
9676,67,7281,172215.71,966.49,"13.3%"
9677,60,2594,76562.47,429.67,"16.6%"
9678,64,2988,69183.24,388.26,"13.0%"
9679,66,2907,85325.56,478.85,"16.5%"
9680,62,6842,185964.23,1043.64,"15.3%"
9681,67,5839,143668.28,806.28,"13.8%"
9682,66,5891,139050.39,780.36,"13.2%"
9683,60,3763,114864.96,644.63,"17.1%"
9684,62,4675,129335.01,725.84,"15.5%"
9685,65,5175,142562.1,800.07,"15.5%"
9686,67,2882,97708.86,548.35,"19.0%"
9687,64,5571,140854.11,790.48,"14.2%"
9688,63,3278,112098.83,629.11,"19.2%"
9689,66,3309,81786.46,458.99,"13.9%"
9690,62,6897,175508.43,984.96,"14.3%"
9691,65,4845,123230.27,691.58,"14.3%"
9692,65,3307,85447.2,479.53,"14.5%"
9693,67,5033,143316.29,804.3,"16.0%"
9694,62,2843,98914.39,555.11,"19.5%"
9695,65,3569,103542.3,581.09,"16.3%"
9696,62,11117,255356.57,1433.08,"12.9%"
9697,64,3811,120272.73,674.98,"17.7%"
9698,63,4138,99299.32,557.27,"13.5%"
9699,67,3665,90323.4,506.9,"13.8%"
9700,64,5233,130957.39,734.94,"14.0%"
9701,67,3890,108848.25,610.86,"15.7%"
9702,68,2757,81202.29,455.71,"16.5%"
9703,61,8767,219925.87,1234.24,"14.1%"
9704,63,9262,242321.25,1359.92,"14.7%"
9705,61,8008,188260.23,1056.53,"13.2%"
9706,63,5703,145835.37,818.44,"14.4%"
9707,68,4909,125953.94,706.86,"14.4%"
9708,62,3107,105696.09,593.17,"19.1%"
9709,63,6541,169052.03,948.73,"14.5%"
9710,63,3217,87067.9,488.63,"15.2%"
9711,66,6638,175910.25,987.22,"14.9%"
9713,62,4618,127462.45,715.33,"15.5%"
9714,67,8239,216776.04,1216.56,"14.8%"
9715,67,8425,220603.26,1238.04,"14.7%"
9716,67,4425,133220.62,747.64,"16.9%"
9717,61,10138,277723.1,1558.6,"15.4%"
9718,60,5482,135713.26,761.63,"13.9%"
9719,60,3531,86886.56,487.61,"13.8%"
9720,64,8116,214200.67,1202.11,"14.8%"
9723,66,6870,178095.85,999.48,"14.5%"
9725,60,4363,121635.45,682.63,"15.6%"
9726,62,5484,149855.69,841,"15.3%"
9727,61,13746,332784.46,1867.61,"13.6%"
9728,62,5095,134785.36,756.42,"14.8%"
9729,62,2099,73209.17,410.85,"19.6%"
9730,61,3199,101665.6,570.55,"17.8%"
9731,65,2204,56045.77,314.53,"14.3%"
9733,65,4330,122936.96,689.93,"15.9%"
9734,67,4504,134857.24,756.83,"16.8%"
9737,65,4470,113466.46,636.78,"14.2%"
9738,60,6080,148317.76,832.37,"13.7%"
9739,68,5039,125641.18,705.11,"14.0%"
9740,63,4012,105057.69,589.59,"14.7%"
9741,60,5347,147737.12,829.11,"15.5%"
9742,63,3405,75556.1,424.03,"12.5%"
9743,60,2259,64795.96,363.64,"16.1%"
9744,67,2996,77820.73,436.73,"14.6%"
9745,63,4819,112112.24,629.18,"13.1%"
9746,62,3300,100877.76,566.13,"17.2%"
9747,61,2818,73497.5,412.47,"14.6%"
9748,61,3251,94551.9,530.63,"16.3%"
9749,67,4042,119653.84,671.5,"16.6%"
9751,63,5061,144895.88,813.16,"16.1%"
9752,66,2372,81630.77,458.12,"19.3%"
9753,63,3274,74776.99,419.65,"12.8%"
9754,65,5604,162046.76,909.42,"16.2%"
9755,66,11495,278539.17,1563.18,"13.6%"
9756,66,9708,247332.57,1388.05,"14.3%"
9757,66,3478,84968.21,476.85,"13.7%"
9758,66,1766,50959.91,285.99,"16.2%"
9759,65,6128,141638.98,794.89,"13.0%"
9760,64,4276,102314.37,574.19,"13.4%"
9761,61,7500,171237.82,961,"12.8%"
9762,65,6056,179874.04,1009.46,"16.7%"
9765,64,5460,131518.02,738.09,"13.5%"
9766,68,5401,160192.7,899.01,"16.6%"
9767,60,3918,97176.34,545.36,"13.9%"
9768,61,4095,124362.75,697.93,"17.0%"
9769,65,5533,148641.14,834.18,"15.1%"
9770,67,7749,189273.47,1062.21,"13.7%"
9771,67,3679,92662.22,520.03,"14.1%"
9772,67,2926,82294.37,461.84,"15.8%"
9773,68,7123,203340.58,1141.16,"16.0%"
9774,67,2656,68986.58,387.16,"14.6%"
9775,65,5180,141321.86,793.11,"15.3%"
9776,66,6247,174218.82,977.73,"15.7%"
9777,64,7590,188076.97,1055.5,"13.9%"
9778,63,5860,167915.55,942.35,"16.1%"
9779,60,8729,207304.19,1163.4,"13.3%"
9780,65,3196,90500.2,507.89,"15.9%"
9781,65,3832,113939.45,639.44,"16.7%"
9782,62,2524,70603.81,396.23,"15.7%"
9783,62,2603,92561.56,519.46,"20.0%"
9784,61,6776,169058.11,948.76,"14.0%"
9785,63,4960,146856.37,824.17,"16.6%"
9786,61,5361,158275.65,888.25,"16.6%"
9787,60,8791,225282.58,1264.3,"14.4%"
9788,61,2339,66331.73,372.26,"15.9%"
9789,64,4972,143070.96,802.92,"16.1%"
9791,67,3402,78061.76,438.09,"12.9%"
9792,64,4802,120831.48,678.11,"14.1%"
9793,68,2494,85270.78,478.54,"19.2%"
9794,63,4500,119042.58,668.07,"14.8%"
9795,63,6525,172574.49,968.5,"14.8%"
9796,67,5018,122503.07,687.49,"13.7%"
9798,67,6909,156205.02,876.63,"12.7%"
9800,65,2738,69983.67,392.75,"14.3%"
9801,62,5071,143868.32,807.4,"15.9%"
9802,64,4538,134878.78,756.95,"16.7%"
9803,67,8315,202429.86,1136.05,"13.7%"
9804,61,2303,75924.87,426.09,"18.5%"
9805,67,3767,88048.41,494.13,"13.1%"
9806,64,3125,86295.95,484.3,"15.5%"
9807,61,2271,70175.58,393.83,"17.3%"
9808,62,2989,106370.46,596.96,"20.0%"
9809,61,6763,153744.54,862.82,"12.8%"
9810,66,2985,70137.52,393.62,"13.2%"
9811,64,1886,75193.97,421.99,"22.4%"
9813,62,6631,168383.66,944.98,"14.3%"
9814,66,9424,231838.16,1301.09,"13.8%"
9815,64,2133,67416.72,378.35,"17.7%"
9816,67,1947,66567.83,373.58,"19.2%"
9817,64,11618,273813.25,1536.66,"13.2%"
9818,63,4111,132858.44,745.61,"18.1%"
9819,63,5009,138091.76,774.98,"15.5%"
9820,62,11814,284378.77,1595.95,"13.5%"
9821,61,3332,78006.02,437.77,"13.1%"
9823,67,7660,186726.24,1047.92,"13.7%"
9824,61,13169,304300.59,1707.75,"13.0%"
9825,68,3073,93877.93,526.85,"17.1%"
9826,61,7574,181477.12,1018.46,"13.4%"
9827,64,4324,118590.29,665.54,"15.4%"
9828,61,3072,89466.09,502.09,"16.3%"
9829,65,3507,101925.59,572.01,"16.3%"
9830,68,4774,124411.95,698.21,"14.6%"
9832,65,3022,101008.98,566.87,"18.8%"
9833,64,2447,76172.14,427.48,"17.5%"
9834,64,2700,87791.67,492.69,"18.2%"
9835,62,4848,124692.03,699.78,"14.4%"
9836,62,6771,154817.84,868.85,"12.8%"
9837,62,3780,114156.13,640.65,"16.9%"
9838,65,8128,194071.69,1089.14,"13.4%"
9839,60,3700,100007.62,561.25,"15.2%"
9840,67,2308,59394.27,333.32,"14.4%"
9841,61,5122,127979.92,718.23,"14.0%"
9843,66,3512,85610.57,480.45,"13.7%"
9844,60,1344,61561.51,345.49,"25.7%"
9845,65,4349,131597.78,738.53,"17.0%"
9846,66,4080,106325.98,596.71,"14.6%"
9847,61,1616,51830.59,290.88,"18.0%"
9848,67,4499,107802.06,604.99,"13.4%"
9849,62,2718,83773.1,470.14,"17.3%"
9850,62,5014,135336.16,759.51,"15.1%"
9851,62,3956,101357.4,568.82,"14.4%"
9852,67,4722,107207.78,601.66,"12.7%"
9853,63,5661,160170.75,898.89,"15.9%"
9854,68,3924,96358.46,540.77,"13.8%"
9856,61,7161,195647.1,1097.98,"15.3%"
9857,62,3794,112592.2,631.87,"16.7%"
9858,62,3886,116629.13,654.53,"16.8%"
9859,66,2851,85403.15,479.29,"16.8%"
9860,62,4419,115047.78,645.66,"14.6%"
9861,65,6664,182737.35,1025.53,"15.4%"
9862,66,4579,123081.09,690.74,"15.1%"
9863,66,2392,59886.27,336.09,"14.1%"
9864,63,6203,166479.8,934.29,"15.1%"
9865,65,3772,113402.13,636.42,"16.9%"
9866,65,7110,203054.94,1139.56,"16.0%"
9867,63,5119,143829.62,807.18,"15.8%"
9868,61,3159,110980.59,622.83,"19.7%"
9869,63,3310,98325.64,551.81,"16.7%"
9870,64,4318,109927.15,616.92,"14.3%"
9872,61,5493,150421.75,844.18,"15.4%"
9873,64,8018,223389.08,1253.67,"15.6%"
9874,60,4061,116757.68,655.25,"16.1%"
9875,63,3541,106231.63,596.18,"16.8%"
9876,63,4212,129727.83,728.04,"17.3%"
9877,65,4637,118400.83,664.47,"14.3%"
9878,67,4036,121283.18,680.65,"16.9%"
9879,65,2617,90763.68,509.37,"19.5%"
9880,67,3753,92086.82,516.8,"13.8%"
9881,62,3039,90501.11,507.9,"16.7%"
9882,60,3369,101869.95,571.7,"17.0%"
9883,62,5777,162953.5,914.5,"15.8%"
9884,61,2634,69168.25,388.18,"14.7%"
9885,61,2648,70616.72,396.31,"15.0%"
9886,65,2446,76332.15,428.38,"17.5%"
9887,61,2377,80249.29,450.36,"18.9%"
9888,60,2934,87569.52,491.45,"16.8%"
9889,68,4079,104282.88,585.24,"14.3%"
9890,68,2908,99999.87,561.21,"19.3%"
9891,63,4517,126120.17,707.79,"15.7%"
9892,67,4678,132256,742.23,"15.9%"
9893,66,1733,63614.05,357.01,"20.6%"
9894,62,5344,134012.63,752.09,"14.1%"
9895,61,4555,118647.52,665.86,"14.6%"
9896,63,4567,120243.67,674.81,"14.8%"
9897,67,5261,140177.81,786.69,"15.0%"
9899,65,5747,166050.12,931.88,"16.2%"
9900,72,1543,39569.34,222.07,"14.4%"
9901,76,3528,104695.39,587.56,"16.7%"
9902,69,3265,95142.15,533.94,"16.4%"
9903,78,3871,94894.93,532.56,"13.8%"
9904,70,2204,83103.64,466.38,"21.2%"
9905,74,2808,81868.52,459.45,"16.4%"
9906,75,1859,56263.49,315.75,"17.0%"
9907,72,5017,120137.76,674.22,"13.4%"
9908,70,3835,100943.23,566.5,"14.8%"
9909,78,1543,44355.81,248.93,"16.1%"
9910,70,6107,145716.9,817.77,"13.4%"
9911,71,3192,94705.49,531.49,"16.7%"
9912,73,3850,119681.72,671.66,"17.4%"
9913,75,5936,156603.78,878.87,"14.8%"
9914,71,3759,102703.66,576.38,"15.3%"
9915,71,6059,138873.99,779.37,"12.9%"
9916,72,3552,86265,484.12,"13.6%"
9917,74,2991,83793.2,470.25,"15.7%"
9918,69,2297,66200.32,371.52,"16.2%"
9919,76,1542,48759.06,273.64,"17.7%"
9920,75,2403,65508.11,367.64,"15.3%"
9921,71,6871,183556.26,1030.13,"15.0%"
9922,71,4343,125429.17,703.92,"16.2%"
9923,73,3293,95332.12,535.01,"16.2%"
9924,76,3236,97493.92,547.14,"16.9%"
9925,75,4718,116884.36,655.96,"13.9%"
9926,71,2211,86801.33,487.13,"22.0%"
9927,77,4979,115446.25,647.89,"13.0%"
9928,71,1151,52100.2,292.39,"25.4%"
9929,70,5328,140267.59,787.19,"14.8%"
9930,75,4668,115268.79,646.9,"13.9%"
9931,70,2730,79033.48,443.54,"16.2%"
9932,73,2937,92868.58,521.18,"17.7%"
9933,71,4329,98086.38,550.47,"12.7%"
9934,71,11508,269980.54,1515.15,"13.2%"
9935,69,1322,46149,258.99,"19.6%"
9936,75,2903,73888.54,414.67,"14.3%"
9937,78,3602,90919.06,510.24,"14.2%"
9938,76,1410,61852.92,347.12,"24.6%"
9939,72,3106,94424.43,529.92,"17.1%"
9940,70,2009,74178.57,416.29,"20.7%"
9941,74,2292,68144.09,382.43,"16.7%"
9942,76,2905,101259.11,568.27,"19.6%"
9943,71,1912,70770.93,397.17,"20.8%"
9944,75,3349,78086.63,438.23,"13.1%"
9945,76,2253,78104.17,438.33,"19.5%"
9946,75,9726,246354.95,1382.56,"14.2%"
9947,70,2790,69093.61,387.76,"13.9%"
9948,72,2450,69376.14,389.34,"15.9%"
9949,75,6186,159780.13,896.7,"14.5%"
9950,77,3452,98540.24,553.01,"16.0%"
9951,76,4381,123920.37,695.45,"15.9%"
9952,74,1929,66353.45,372.38,"19.3%"
9953,78,2133,54663.31,306.77,"14.4%"
9954,78,1312,60643.46,340.33,"25.9%"
9955,78,4519,120944.32,678.75,"15.0%"
9956,70,3672,102013.41,572.51,"15.6%"
9957,76,3996,115874.1,650.29,"16.3%"
9958,78,4955,139027.85,780.23,"15.7%"
9959,75,3726,91409.12,512.99,"13.8%"
9960,70,1648,60113.69,337.36,"20.5%"
9961,77,2340,71859.65,403.28,"17.2%"
9962,74,2658,62666.92,351.69,"13.2%"
9963,69,1984,46649.43,261.8,"13.2%"
9964,73,5033,126890.37,712.12,"14.1%"
9965,72,2419,85052.59,477.32,"19.7%"
9966,75,4191,108794.43,610.56,"14.6%"
9967,76,2285,54776.14,307.41,"13.5%"
9968,75,1792,62338.05,349.84,"19.5%"
9969,74,3475,78642.22,441.34,"12.7%"
9970,78,7351,201345.16,1129.96,"15.4%"
9971,71,6760,191197.42,1073.01,"15.9%"
9972,75,2173,81068.55,454.96,"20.9%"
9973,77,2482,63570.76,356.76,"14.4%"
9974,78,1782,72443.95,406.56,"22.8%"
9975,71,2989,73690.03,413.55,"13.8%"
9976,76,7388,193301.92,1084.82,"14.7%"
9977,73,6286,174147.82,977.33,"15.5%"
9978,69,5631,139393.02,782.28,"13.9%"
9979,75,3526,94109.49,528.15,"15.0%"
9980,69,5520,147022.4,825.1,"14.9%"
9981,75,2889,94226.86,528.81,"18.3%"
9982,69,3454,101417.6,569.16,"16.5%"
9983,71,2678,85394.54,479.24,"17.9%"
9984,76,5862,149558.33,839.33,"14.3%"
9985,76,3793,103067.11,578.42,"15.2%"
9986,72,3237,87291.06,489.88,"15.1%"
9987,71,7906,220062.67,1235.01,"15.6%"
9988,70,3070,102508.6,575.28,"18.7%"
9989,72,4739,133215.38,747.61,"15.8%"
9990,73,8861,230490.23,1293.53,"14.6%"
9991,73,2407,59195.96,332.21,"13.8%"
9992,75,1523,47215.99,264.98,"17.4%"
9993,74,5938,133619.42,749.88,"12.6%"
9994,78,1961,60008.74,336.77,"17.2%"
9995,73,7053,184498.11,1035.41,"14.7%"
9996,70,1144,31954.68,179.33,"15.7%"
9997,78,3001,103111.7,578.67,"19.3%"
9998,72,2177,64201.13,360.3,"16.6%"
9999,75,2286,71762.02,402.73,"17.6%"
3647,68,6157,191818.93,1076.5,"17.5%"
3648,65,2326,99899.05,560.64,"24.1%"
3650,64,2840,106309.88,596.62,"21.0%"
3651,68,7737,252190.71,1415.31,"18.3%"
3652,67,12174,355852.86,1997.07,"16.4%"
3653,67,7582,229209.33,1286.34,"17.0%"
3654,64,4594,158774.75,891.05,"19.4%"
3655,68,2829,77506.35,434.97,"15.4%"
3656,67,2399,100904.81,566.28,"23.6%"
3657,67,7658,235210.71,1320.02,"17.2%"
3658,67,3077,98070.25,550.38,"17.9%"
3660,68,2711,95464.68,535.75,"19.8%"
3661,63,6941,203143.39,1140.05,"16.4%"
3662,61,3022,103667.76,581.79,"19.3%"
3663,68,5768,174781.74,980.89,"17.0%"
3665,68,4165,126142.99,707.92,"17.0%"
3668,62,5378,176609.87,991.15,"18.4%"
3669,64,2781,81114.93,455.22,"16.4%"
3670,64,5861,183878.45,1031.94,"17.6%"
3671,65,3314,118708.74,666.2,"20.1%"
3672,66,14610,433416.52,2432.36,"16.6%"
3674,64,2776,87096.72,488.79,"17.6%"
3675,62,4004,147177.32,825.97,"20.6%"
3676,66,1802,90198.83,506.2,"28.1%"
3677,60,5127,165446.37,928.5,"18.1%"
3678,61,5740,202845.82,1138.38,"19.8%"
3679,65,1633,75688.94,424.77,"26.0%"
3681,68,1983,62031.47,348.12,"17.6%"
3682,64,3980,125522.65,704.44,"17.7%"
3683,63,3468,114140.43,640.56,"18.5%"
3684,61,3605,134612.78,755.46,"21.0%"
3685,68,7925,236609,1327.86,"16.8%"
3686,65,2557,110844.95,622.07,"24.3%"
3687,65,5688,192298.84,1079.19,"19.0%"
3688,64,3843,126811.17,711.67,"18.5%"
3689,64,1950,94608.86,530.95,"27.2%"
3690,65,3144,103934.86,583.29,"18.6%"
3691,68,2634,73535.19,412.68,"15.7%"
3692,61,13952,376944.05,2115.43,"15.2%"
3693,64,2192,62084.93,348.42,"15.9%"
3695,67,9620,312841.59,1755.69,"18.3%"
3697,63,3605,104936.92,588.91,"16.3%"
3698,63,6066,193828.89,1087.78,"17.9%"
